id,fecha_hora,concentracion_mp_mg_m3,concentracion_mp_sin_corregir_mg_nm3,concentracion_mp_mg_nm3,oxigeno_porcentaje_base_seca,humedad_porcentaje,concentracion_co2_porcentaje,concentracion_co2_sin_corregir_mg_nm3,temperatura_gases_salida_c,presion_gases_salida_atm,flujo_gases_salida_base_humeda_m3_min,flujo_gases_salida_base_seca_nm3_min,tipo_combustible,combustible,estado_fuente
45155,2025-09-05 08:34:00,256.803,306.102,450.782,8.486,12.976,10.082,133.555,145.058,0.981,2117.885,1330.947,,,
45156,2025-09-05 08:35:00,278.455,493.207,343.14,7.274,12.625,10.148,145.984,148.64,0.978,2115.566,1271.113,,,
45157,2025-09-05 08:36:00,139.483,123.199,426.007,8.381,12.328,11.393,155.632,153.48,0.984,2108.754,1269.012,,,
45158,2025-09-05 08:37:00,177.598,333.412,308.622,7.281,13.22,9.25,136.051,153.46,0.983,2193.24,1333.858,,,
45159,2025-09-05 08:38:00,345.288,239.731,339.804,6.908,13.151,9.138,137.936,146.195,0.984,2148.62,1283.753,,,
45160,2025-09-05 08:39:00,118.23,437.393,380.342,6.738,13.522,12.302,149.82,145.898,0.982,2196.537,1315.967,,,
45161,2025-09-05 08:40:00,339.404,244.489,463.205,8.211,13.746,8.045,153.178,147.77,0.976,2177.489,1265.081,,,
45162,2025-09-05 08:41:00,246.929,204.195,136.701,6.564,12.441,8.897,138.5,147.112,0.976,2195.378,1330.1,,,
45163,2025-09-05 08:42:00,316.766,443.021,232.379,8.429,13.559,10.61,140.797,140.927,0.976,2186.857,1346.088,,,
45164,2025-09-05 08:43:00,299.763,249.861,383.61,7.336,12.735,8.894,152.197,148.681,0.983,2158.333,1347.165,,,
45165,2025-09-05 08:44:00,122.629,106.733,483.34,6.995,13.258,13.759,138.56,148.771,0.982,2122.583,1301.901,,,
45166,2025-09-05 08:45:00,249.084,256.116,492.323,7.735,13.7,12.021,149.987,146.755,0.985,2125.405,1273.93,,,
45167,2025-09-05 08:46:00,353.703,361.809,355.241,6.766,12.512,10.597,134.765,146.209,0.981,2137.138,1264.101,,,
45168,2025-09-05 08:47:00,201.241,201.744,177.439,6.644,13.202,8.674,142.339,154.084,0.977,2102.43,1274.573,,,
45169,2025-09-05 08:48:00,388.307,272.795,147.684,8.156,12.961,10.311,150.66,149.012,0.976,2166.684,1312.163,,,
45170,2025-09-05 08:49:00,208.275,122.686,478.417,7.349,13.581,11.904,143.797,152.244,0.979,2155.517,1293.588,,,
45171,2025-09-05 08:50:00,99.975,335.237,273.571,7.537,13.394,13.813,130.577,154.308,0.977,2110.103,1297.74,,,
45172,2025-09-05 08:51:00,186.302,402.518,177.926,6.853,13.539,10.836,142.191,152.152,0.981,2182.488,1297.429,,,
45173,2025-09-05 08:52:00,383.096,265.325,473.557,6.623,12.576,12.154,138.65,154.145,0.976,2182.267,1329.345,,,
45174,2025-09-05 08:53:00,161.902,268.093,141.81,7.236,13.409,9.172,133.038,151.389,0.983,2111.857,1333.135,,,
45175,2025-09-05 08:54:00,353.834,135.313,391.828,7.512,13.212,11.742,130.274,142.552,0.982,2120.389,1251.395,,,
45176,2025-09-05 08:55:00,358.438,180.776,350.105,8.031,12.913,9.434,131.365,143.404,0.982,2125.039,1341.822,,,
45177,2025-09-05 08:56:00,172.565,161.87,135.094,7.502,12.757,9.189,158.477,142.908,0.985,2152.564,1288.843,,,
45178,2025-09-05 08:57:00,79.14,292.675,235.5,8.065,12.663,11.055,152.495,144.832,0.982,2194.492,1274.082,,,
45179,2025-09-05 08:58:00,303.595,311.702,159.972,6.731,12.019,9.27,158.192,145.325,0.983,2166.528,1349.602,,,
45180,2025-09-05 08:59:00,159.029,479.576,341.799,6.628,12.339,12.328,133.444,152.168,0.976,2168.109,1262.253,,,
45181,2025-09-05 09:00:00,324.023,129.293,290.845,6.818,12.118,13.624,147.115,145.413,0.984,2129.14,1282.105,,,
45182,2025-09-05 09:01:00,204.929,339.947,101.71,8.044,13.697,10.362,132.499,150.908,0.977,2162.414,1340.71,,,
45183,2025-09-05 09:02:00,219.843,310.599,490.284,8.019,13.72,9.935,130.804,153.557,0.98,2121.13,1297.563,,,
45184,2025-09-05 09:03:00,322.268,306.493,239.834,6.783,13.692,9.055,143.988,141.718,0.985,2171.104,1342.581,,,
45185,2025-09-05 09:04:00,183.827,449.264,203.282,6.562,13.636,10.342,149.39,140.004,0.977,2123.486,1274.151,,,
45186,2025-09-05 09:05:00,205.095,182.215,188.977,7.871,12.443,11.358,131.907,153.33,0.975,2101.398,1290.742,,,
45187,2025-09-05 09:06:00,181.667,116.309,163.526,8.211,12.984,10.238,140.952,143.574,0.978,2152.369,1255.165,,,
45188,2025-09-05 09:07:00,178.569,368.909,499.655,8.008,13.816,11.738,132.705,142.302,0.977,2129.8,1295.427,,,
45189,2025-09-05 09:08:00,234.081,238.063,218.044,6.906,13.52,11.975,140.863,144.428,0.982,2162.897,1250.05,,,
45190,2025-09-05 09:09:00,333.08,107.036,262.205,7.668,12.004,8.587,144.154,142.79,0.978,2174.607,1281.688,,,
45191,2025-09-05 09:10:00,176.619,200.55,448.542,8.015,12.919,12.187,140.126,151.905,0.976,2181.379,1321.511,,,
45192,2025-09-05 09:11:00,233.489,223.731,356.755,7.012,12.021,13.402,147.287,149.518,0.984,2198.148,1322.415,,,
45193,2025-09-05 09:12:00,284.755,346.735,247.478,7.555,12.561,8.158,147.538,142.51,0.975,2155.558,1292.779,,,
45194,2025-09-05 09:13:00,144.304,169.034,459.331,7.129,12.872,11.308,139.988,148.753,0.978,2148.248,1251.296,,,
45195,2025-09-05 09:14:00,147.133,265.222,399.89,6.951,13.786,11.623,141.688,143.121,0.977,2124.556,1263.1,,,
45196,2025-09-05 09:15:00,376.695,292.99,191.16,8.439,13.309,12.259,143.232,142.963,0.975,2174.686,1274.207,,,
45197,2025-09-05 09:16:00,303.237,283.695,357.496,8.325,12.725,10.315,141.27,148.932,0.977,2148.27,1251.646,,,
45198,2025-09-05 09:17:00,252.015,489.576,468.959,7.391,12.981,12.912,152.819,149.97,0.983,2132.705,1271.702,,,
45199,2025-09-05 09:18:00,276.702,118.202,298.584,6.774,13.635,11.239,134.198,145.193,0.975,2143.209,1302.36,,,
45200,2025-09-05 09:19:00,60.255,480.387,393.445,7.956,12.599,10.454,155.711,151.451,0.975,2137.049,1262.572,,,
45201,2025-09-05 09:20:00,266.336,332.775,488.441,7.011,13.23,12.316,139.938,152.558,0.981,2197.85,1336.628,,,
45202,2025-09-05 09:21:00,228.328,418.291,376.166,6.837,12.524,13.564,151.719,153.745,0.976,2122.635,1255.998,,,
45203,2025-09-05 09:22:00,241.012,272.157,140.975,7.263,12.96,12.872,156.513,149.391,0.979,2141.452,1327.587,,,
45204,2025-09-05 09:23:00,175.798,281.535,197.824,7.56,12.049,13.584,156.624,143.3,0.975,2130.73,1294.629,,,
45205,2025-09-05 09:24:00,78.516,451.731,338.039,6.695,13.705,9.596,143.571,151.227,0.979,2117.164,1311.285,,,
45206,2025-09-05 09:25:00,117.669,458.374,210.222,7.643,12.097,8.711,137.698,141.618,0.978,2129.948,1298.346,,,
45207,2025-09-05 09:26:00,382.761,195.476,483.017,6.531,12.449,11.206,148.173,142.718,0.981,2148.932,1292.819,,,
45208,2025-09-05 09:27:00,193.045,179.697,262.141,8.284,12.667,8.267,135.519,152.492,0.98,2163.161,1318.034,,,
45209,2025-09-05 09:28:00,213.339,298.494,282.892,8.341,13.25,12.048,153.718,153.662,0.982,2161.687,1272.713,,,
45210,2025-09-05 09:29:00,68.448,460.111,380.641,7.966,13.44,9.44,151.34,141.001,0.984,2177.268,1298.677,,,
45211,2025-09-05 09:30:00,63.148,228.942,309.7,7.433,12.161,10.726,153.869,144.682,0.983,2107.127,1330.737,,,
45212,2025-09-05 09:31:00,301.014,360.806,252.858,7.01,12.087,11.933,142.998,149.438,0.984,2131.436,1265.514,,,
45213,2025-09-05 09:32:00,238.333,383.261,130.655,7.988,13.598,10.899,146.723,154.08,0.976,2135.258,1259.273,,,
45214,2025-09-05 09:33:00,228.047,411.47,338.578,8.364,13.424,9.416,133.082,148.561,0.985,2169.221,1310.361,,,
45215,2025-09-05 09:34:00,135.094,325.57,447.032,6.817,13.663,13.282,150.629,152.315,0.978,2120.75,1346.358,,,
45216,2025-09-05 09:35:00,310.663,260.982,374.305,7.432,13.353,12.587,144.605,153.841,0.978,2121.43,1292.921,,,
45217,2025-09-05 09:36:00,108.883,486.806,252.598,7.131,13.502,11.606,145.277,147.786,0.979,2109.52,1331.463,,,
45218,2025-09-05 09:37:00,116.477,344.532,151.09,7.213,12.758,12.191,155.41,151.107,0.983,2153.329,1297.023,,,
45219,2025-09-05 09:38:00,211.249,391.426,426.535,7.312,13.18,10.492,153.17,149.936,0.985,2172.676,1273.465,,,
45220,2025-09-05 09:39:00,150.198,237.993,476.699,8.404,13.611,10.255,146.056,150.07,0.981,2169.765,1298.507,,,
45221,2025-09-05 09:40:00,136.612,367.98,255.309,7.017,12.344,8.961,140.653,147.756,0.977,2174.28,1294.189,,,
45222,2025-09-05 09:41:00,275.833,203.119,391.457,7.485,12.846,12.822,143.393,149.348,0.977,2116.957,1275.237,,,
45223,2025-09-05 09:42:00,277.84,198.039,264.305,8.403,13.481,10.286,140.523,148.316,0.979,2158.656,1285.313,,,
45224,2025-09-05 09:43:00,338.581,385.889,300.907,7.452,13.065,12.154,134.548,149.566,0.979,2109.332,1289.209,,,
45225,2025-09-05 09:44:00,196.198,308.558,434.591,8.227,13.363,9.8,149.373,147.578,0.977,2196.668,1335.929,,,
45226,2025-09-05 09:45:00,75.58,373.311,133.37,6.618,12.586,12.776,150.745,143.337,0.984,2110.509,1280.748,,,
45227,2025-09-05 09:46:00,145.783,207.775,312.134,8.406,12.065,8.631,159.136,150.404,0.978,2187.761,1342.515,,,
45228,2025-09-05 09:47:00,393.002,339.489,185.848,6.875,12.058,11.75,143.671,145.76,0.981,2103.838,1251.349,,,
45229,2025-09-05 09:48:00,258.691,277.573,235.922,8.46,13.886,12.846,159.919,141.916,0.98,2153.114,1262.84,,,
45230,2025-09-05 09:49:00,298.408,338.784,357.772,6.851,13.889,11.962,135.613,152.77,0.984,2185.276,1252.708,,,
45231,2025-09-05 09:50:00,52.575,216.352,110.891,7.389,12.423,12.177,149.699,142.72,0.981,2163.462,1326.768,,,
45232,2025-09-05 09:51:00,231.372,386.18,337.53,7.117,12.295,11.156,159.843,148.111,0.978,2149.382,1262.455,,,
45233,2025-09-05 09:52:00,63.135,422.372,213.377,7.366,12.036,11.354,149.21,150.817,0.981,2112.737,1307.408,,,
45234,2025-09-05 09:53:00,249.231,203.967,367.794,7.001,12.463,8.395,143.571,149.716,0.978,2165.924,1327.788,,,
45235,2025-09-05 09:54:00,372.27,220.248,156.633,8.431,12.669,9.505,145.458,142.413,0.976,2160.233,1298.936,,,
45236,2025-09-05 09:55:00,388.947,364.462,394.325,7.111,12.482,12.332,155.365,142.912,0.98,2145.866,1259.793,,,
45237,2025-09-05 09:56:00,239.193,378.234,358.256,7.807,13.595,13.673,158.173,142.233,0.984,2123.494,1333.744,,,
45238,2025-09-05 09:57:00,210.372,381.64,488.497,6.775,13.499,11.251,143.618,141.088,0.984,2122.011,1270.622,,,
45239,2025-09-05 09:58:00,380.756,373.079,464.494,8.149,12.162,12.354,153.171,144.249,0.98,2197.001,1259.443,,,
45240,2025-09-05 09:59:00,285.763,257.123,213.321,7.585,13.395,12.101,158.011,147.862,0.982,2196.506,1326.753,,,
45241,2025-09-05 10:00:00,72.715,257.941,110.927,8.459,13.041,13.996,138.464,142.594,0.981,2193.697,1252.79,,,
45242,2025-09-05 10:01:00,213.004,201.927,362.147,7.347,12.264,12.77,144.795,154.563,0.983,2151.599,1311.779,,,
45243,2025-09-05 10:02:00,134.086,162.733,341.155,6.891,13.479,11.766,159.863,150.482,0.976,2198.828,1292.038,,,
45244,2025-09-05 10:03:00,214.432,377.031,110.972,7.192,12.172,8.691,140.604,148.752,0.979,2129.743,1293.44,,,
45245,2025-09-05 10:04:00,209.413,137.276,149.071,7.974,12.354,10.176,148.591,150.221,0.978,2142.689,1330.443,,,
45246,2025-09-05 10:05:00,253.751,475.117,333.881,7.818,12.298,9.504,149.711,146.539,0.975,2117.433,1254.67,,,
45247,2025-09-05 10:06:00,174.87,430.675,464.731,8.057,13.878,13.122,134.624,147.049,0.983,2146.411,1324.165,,,
45248,2025-09-05 10:07:00,107.495,443.002,462.6,6.647,13.396,10.677,154.199,153.33,0.976,2118.503,1320.549,,,
45249,2025-09-05 10:08:00,226.302,462.668,160.594,7.661,12.823,11.212,142.387,150.829,0.978,2106.624,1338.932,,,
45250,2025-09-05 10:09:00,340.571,263.442,253.83,8.364,13.644,13.789,145.01,148.823,0.984,2100.998,1307.716,,,
45251,2025-09-05 10:10:00,282.404,438.68,117.281,6.716,12.432,13.02,149.285,154.253,0.982,2137.846,1266.01,,,
45252,2025-09-05 10:11:00,168.429,163.225,287.709,6.689,13.862,12.739,142.315,149.94,0.981,2189.76,1254.649,,,
45253,2025-09-05 10:12:00,377.433,108.657,401.233,7.933,13.394,8.853,139.752,145.98,0.978,2143.739,1294.201,,,
45254,2025-09-05 10:13:00,369.273,413.957,415.989,7.13,13.119,8.137,146.393,140.712,0.98,2164.561,1322.021,,,
45255,2025-09-05 10:14:00,123.272,129.919,299.596,7.817,13.589,8.753,140.404,145.86,0.976,2181.79,1254.231,,,
45256,2025-09-05 10:15:00,63.796,495.41,138.348,7.591,13.29,12.442,143.024,153.872,0.982,2155.295,1274.825,,,
45257,2025-09-05 10:16:00,309.458,369.919,252.546,8.472,13.774,10.464,133.252,140.67,0.977,2156.32,1327.079,,,
45258,2025-09-05 10:17:00,339.664,401.38,472.841,8.278,13.658,8.705,155.342,142.768,0.98,2152.413,1273.043,,,
45259,2025-09-05 10:18:00,388.753,198.322,191.845,7.856,12.396,12.434,142.351,152.131,0.976,2112.509,1288.112,,,
45260,2025-09-05 10:19:00,361.443,369.546,227.902,7.023,12.479,9.168,132.484,145.474,0.982,2163.565,1324.691,,,
45261,2025-09-05 10:20:00,260.187,117.288,398.731,7.024,12.13,11.534,153.701,142.788,0.984,2172.318,1293.043,,,
45262,2025-09-05 10:21:00,235.518,435.13,393.432,8.264,12.44,12.449,130.589,152.235,0.98,2100.028,1327.135,,,
45263,2025-09-05 10:22:00,59.744,167.85,464.881,7.671,12.687,11.648,147.98,148.377,0.976,2108.335,1277.023,,,
45264,2025-09-05 10:23:00,136.33,378.943,255.247,8.079,12.058,13.962,151.08,148.227,0.984,2154.168,1345.807,,,
45265,2025-09-05 10:24:00,210.865,189.792,305.839,7.4,12.63,10.605,135.736,144.407,0.979,2183.895,1259.381,,,
45266,2025-09-05 10:25:00,269.976,127.381,286.957,6.706,13.543,9.871,133.938,150.127,0.976,2153.312,1325.146,,,
45267,2025-09-05 10:26:00,245.038,292.597,471.101,7.165,13.681,9.207,133.416,152.927,0.977,2143.454,1257.419,,,
45268,2025-09-05 10:27:00,309.923,167.714,407.732,6.822,12.018,11.023,159.8,151.253,0.976,2193.679,1334.512,,,
45269,2025-09-05 10:28:00,147.918,391.778,432.577,8.064,12.014,13.115,152.653,149.186,0.977,2107.63,1263.65,,,
45270,2025-09-05 10:29:00,247.733,195.026,153.239,7.901,12.293,13.681,139.381,145.258,0.977,2113.82,1308.647,,,
45271,2025-09-05 10:30:00,80.85,236.989,416.739,6.677,13.745,13.832,140.067,152.822,0.984,2168.514,1283.357,,,
45272,2025-09-05 10:31:00,194.783,326.976,273.192,7.743,12.939,11.188,149.459,148.492,0.977,2110.882,1310.473,,,
45273,2025-09-05 10:32:00,312.556,213.987,109.335,8.248,13.966,11.632,143.73,153.344,0.979,2113.514,1254.782,,,
45274,2025-09-05 10:33:00,292.69,251.195,124.035,7.895,13.775,11.489,138.14,143.813,0.982,2187.193,1338.135,,,
45275,2025-09-05 10:34:00,396.725,426.249,371.163,7.522,13.78,10.796,131.713,149.814,0.982,2121.019,1321.421,,,
45276,2025-09-05 10:35:00,147.262,171.684,248.805,7.124,12.257,8.913,153.516,154.028,0.985,2162.243,1284.567,,,
45277,2025-09-05 10:36:00,224.366,132.881,447.246,8.274,12.95,8.393,156.647,145.611,0.985,2139.676,1297.054,,,
45278,2025-09-05 10:37:00,165.336,231.343,393.709,7.346,13.987,10.62,136.179,154.269,0.981,2113.673,1312.621,,,
45279,2025-09-05 10:38:00,204.211,269.751,108.672,8.211,12.298,9.117,131.902,145.887,0.983,2138.609,1311.781,,,
45280,2025-09-05 10:39:00,349.933,317.064,374.755,8.066,13.148,13.32,133.559,146.565,0.979,2141.624,1313.974,,,
45281,2025-09-05 10:40:00,289.473,248.969,176.941,8.132,12.689,12.57,142.428,152.097,0.979,2162.863,1265.493,,,
45282,2025-09-05 10:41:00,358.854,415.965,269.033,8.48,12.776,11.71,138.98,143.912,0.976,2115.349,1329.318,,,
45283,2025-09-05 10:42:00,121.229,115.728,349.894,7.998,13.782,8.284,132.204,150.588,0.982,2103.735,1295.973,,,
45284,2025-09-05 10:43:00,355.676,272.707,449.087,6.568,13.176,11.733,143.646,144.476,0.978,2160.599,1330.023,,,
45285,2025-09-05 10:44:00,70.917,252.902,282.439,6.911,13.518,11.726,136.118,148.907,0.976,2106.541,1342.85,,,
45286,2025-09-05 10:45:00,361.01,359.031,423.396,6.57,13.346,10.635,132.008,151.639,0.976,2115.387,1260.327,,,
45287,2025-09-05 10:46:00,165.176,486.511,413.186,6.88,13.058,11.947,149.738,140.392,0.982,2198.147,1285.604,,,
45288,2025-09-05 10:47:00,160.106,304.15,265.815,6.623,13.583,13.147,147.175,141.327,0.977,2102.277,1303.097,,,
45289,2025-09-05 10:48:00,229.231,494.751,300.392,7.503,13.941,12.548,154.792,154.016,0.983,2164.228,1263.491,,,
45290,2025-09-05 10:49:00,379.242,220.9,380.194,6.556,13.934,10.841,139.068,152.237,0.984,2113.883,1275.915,,,
45291,2025-09-05 10:50:00,66.723,112.347,112.459,7.445,13.579,9.574,134.075,153.155,0.978,2182.118,1254.919,,,
45292,2025-09-05 10:51:00,173.281,166.265,456.325,8.298,12.975,10.867,140.805,146.584,0.983,2158.177,1318.134,,,
45293,2025-09-05 10:52:00,349.8,258.05,407.926,7.997,12.326,13.676,153.361,150.745,0.979,2147.247,1299.639,,,
45294,2025-09-05 10:53:00,188.619,226.534,199.766,8.388,12.089,12.92,137.252,154.974,0.983,2146.041,1253.127,,,
45295,2025-09-05 10:54:00,119.705,138.822,492.472,6.953,12.463,8.162,137.65,146.488,0.978,2167.094,1280.365,,,
45296,2025-09-05 10:55:00,198.678,273.064,171.756,7.562,12.681,12.698,134.428,152.702,0.984,2183.868,1290.813,,,
45297,2025-09-05 10:56:00,184.943,235.246,465.635,7.137,12.26,9.023,159.595,141.189,0.985,2100.693,1284.257,,,
45298,2025-09-05 10:57:00,370.396,149.048,229.789,7.488,12.45,11.427,159.019,148.158,0.979,2102.025,1251.826,,,
45299,2025-09-05 10:58:00,316.677,218.447,405.259,7.614,12.167,12.839,149.742,144.999,0.977,2127.245,1278.772,,,
45300,2025-09-05 10:59:00,226.79,454.574,282.551,6.572,13.047,11.368,136.445,147.846,0.982,2173.826,1258.115,,,
45301,2025-09-05 11:00:00,395.93,220.82,394.587,6.967,12.253,10.423,152.997,141.711,0.981,2119.378,1250.579,,,
45302,2025-09-05 11:01:00,212.847,385.582,162.313,7.91,13.486,9.928,147.518,145.515,0.985,2140.673,1285.322,,,
45303,2025-09-05 11:02:00,70.383,344.819,207.803,8.046,12.665,9.831,152.487,141.148,0.983,2150.759,1288.647,,,
45304,2025-09-05 11:03:00,141.796,270.872,139.943,7.639,13.344,13.025,155.812,146.796,0.983,2137.294,1341.448,,,
45305,2025-09-05 11:04:00,202.625,195.61,446.058,7.042,13.765,12.95,139.554,146.627,0.982,2146.464,1262.83,,,
45306,2025-09-05 11:05:00,104.916,247.606,218.517,7.31,12.172,12.94,157.411,144.946,0.979,2179.875,1320.041,,,
45307,2025-09-05 11:06:00,381.648,336.843,377.79,6.692,13.978,9.696,156.957,154.225,0.984,2122.92,1276.356,,,
45308,2025-09-05 11:07:00,318.397,240.301,428.088,8.406,13.29,12.794,146.414,141.244,0.98,2132.674,1299.757,,,
45309,2025-09-05 11:08:00,143.901,185.959,460.567,8.237,12.107,8.22,150.537,152.373,0.979,2152.658,1293.075,,,
45310,2025-09-05 11:09:00,256.782,146.585,142.519,6.631,12.628,9.239,142.331,145.324,0.977,2186.509,1298.402,,,
45311,2025-09-05 11:10:00,302.507,451.907,457.206,6.833,13.772,11.087,149.653,142.99,0.978,2120.523,1326.261,,,
45312,2025-09-05 11:11:00,379.448,276.125,178.901,7.662,13.192,10.44,146.469,144.088,0.975,2152.475,1251.846,,,
45313,2025-09-05 11:12:00,358.572,350.083,394.761,6.965,12.574,8.671,139.685,153.528,0.982,2187.577,1282.917,,,
45314,2025-09-05 11:13:00,230.317,296.164,391.54,8.369,13.881,8.25,139.685,152.373,0.981,2111.25,1284.029,,,
45315,2025-09-05 11:14:00,321.128,449.027,103.401,8.011,13.575,11.667,149.55,140.236,0.979,2172.143,1259.474,,,
45316,2025-09-05 11:15:00,246.751,318.774,188.25,7.047,13.471,9.881,158.699,142.21,0.985,2122.373,1251.069,,,
45317,2025-09-05 11:16:00,243.446,292.313,296.763,6.512,13.777,8.096,136.046,150.125,0.982,2117.361,1321.901,,,
45318,2025-09-05 11:17:00,90.16,469.84,268.014,8.099,13.54,10.585,141.776,144.761,0.977,2123.635,1338.273,,,
45319,2025-09-05 11:18:00,94.148,387.876,467.429,7.348,12.573,9.841,154.171,153.787,0.979,2150.287,1281.096,,,
45320,2025-09-05 11:19:00,235.337,144.62,243.896,7.785,13.168,11.46,133.69,151.798,0.98,2160.34,1315.303,,,
45321,2025-09-05 11:20:00,144.102,171.082,474.793,7.074,13.685,13.579,159.825,153.126,0.98,2119.425,1349.514,,,
45322,2025-09-05 11:21:00,57.363,414.849,283.772,6.786,12.362,9.847,150.344,142.893,0.978,2111.196,1266.424,,,
45323,2025-09-05 11:22:00,302.994,434.341,485.741,7.851,12.326,13.983,157.324,142.261,0.977,2145.267,1277.666,,,
45324,2025-09-05 11:23:00,61.37,318.076,394.942,7.401,12.318,8.516,155.142,153.979,0.978,2105.74,1331.806,,,
45325,2025-09-05 11:24:00,258.347,321.782,431.734,6.97,12.389,8.53,153.314,146.063,0.985,2153.894,1250.327,,,
45326,2025-09-05 11:25:00,238.718,352.773,141.951,6.775,12.206,12.278,130.987,146.236,0.979,2168.287,1309.268,,,
45327,2025-09-05 11:26:00,389.085,275.646,334.457,7.661,13.675,12.492,142.195,150.269,0.979,2194.579,1297.803,,,
45328,2025-09-05 11:27:00,219.475,372.08,157.08,7.951,13.637,10.537,136.056,145.962,0.982,2114.294,1322.072,,,
45329,2025-09-05 11:28:00,72.261,143.393,219.048,7.068,12.303,9.716,156.14,153.128,0.977,2143.331,1302.897,,,
45330,2025-09-05 11:29:00,243.091,484.512,349.426,7.97,13.411,12.764,150.409,154.386,0.981,2125.671,1301.617,,,
45331,2025-09-05 11:30:00,344.384,400.062,390.49,6.866,13.254,13.737,133.212,144.988,0.982,2121.79,1321.033,,,
45332,2025-09-05 11:31:00,398.897,352.47,115.674,7.177,12.552,13.939,140.788,143.121,0.976,2151.952,1304.998,,,
45333,2025-09-05 11:32:00,200.62,226.529,312.377,7.99,12.455,11.807,132.079,141.13,0.977,2114.344,1348.615,,,
45334,2025-09-05 11:33:00,162.105,164.382,326.126,7.82,12.501,12.441,152.2,143.215,0.98,2101.542,1319.798,,,
45335,2025-09-05 11:34:00,367.329,263.737,131.531,7.041,13.461,12.933,142.55,142.092,0.983,2116.214,1330.685,,,
45336,2025-09-05 11:35:00,116.935,364.631,300.275,6.744,12.639,12.793,137.031,140.437,0.982,2133.552,1292.254,,,
45337,2025-09-05 11:36:00,265.4,353.484,385.537,6.585,12.556,13.96,145.531,140.7,0.984,2101.097,1345.802,,,
45338,2025-09-05 11:37:00,192.0,253.056,121.291,8.176,12.045,12.863,131.261,147.64,0.984,2185.713,1294.844,,,
45339,2025-09-05 11:38:00,64.379,345.315,404.107,6.65,13.816,11.975,137.719,150.617,0.98,2158.357,1284.613,,,
45340,2025-09-05 11:39:00,171.551,425.499,330.571,6.73,13.505,10.257,135.259,154.749,0.981,2102.716,1343.933,,,
45341,2025-09-05 11:40:00,142.83,110.514,433.291,6.975,12.946,11.588,157.919,142.335,0.984,2122.861,1287.707,,,
45342,2025-09-05 11:41:00,290.132,280.248,187.225,7.391,13.886,13.282,141.313,150.473,0.982,2166.433,1286.561,,,
45343,2025-09-05 11:42:00,382.077,403.422,433.309,8.08,12.587,9.833,147.534,148.31,0.979,2102.994,1305.637,,,
45344,2025-09-05 11:43:00,143.817,318.458,137.824,6.995,13.349,8.184,145.088,147.172,0.979,2137.697,1334.945,,,
45345,2025-09-05 11:44:00,334.013,360.59,261.532,7.587,12.61,9.963,149.776,150.828,0.979,2109.666,1283.011,,,
45346,2025-09-05 11:45:00,69.376,306.671,179.794,6.681,12.629,13.761,138.373,143.58,0.98,2139.16,1332.95,,,
45347,2025-09-05 11:46:00,238.342,496.75,450.408,7.429,13.689,12.764,133.623,144.669,0.979,2196.802,1266.297,,,
